id1,machine_tag,title,inscription,latitude,longitude,country,area,address,erected,main_photo,colour,organisations,language,lead_subject_id,lead_subject_machine_tag,lead_subject_name,lead_subject_surname,lead_subject_sex,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_primary_role,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image
52203,openplaques:id=52203,Angela Carter blue plaque,Angela Carter 1940-1992 Writer lived here from 1976,51.46622,-0.14796,United Kingdom,London,"107 The Chase, Clapham",2019,https://farm66.staticflickr.com/65535/49189487612_4ab8c28fde_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,22666,openplaques:subject:id=22666,Angela Carter,Carter,female,1940,1992,woman,"[""writer""]",writer,https://en.wikipedia.org/wiki/Angela_Carter,http://dbpedia.org/resource/Angela_Carter,
52127,openplaques:id=52127,Martha Gellhorn blue plaque,Martha Gellhorn 1908-1998 war correspondent and writer lived and worked in a flat here,51.49445,-0.16109,United Kingdom,London,72 Cadogan Square,2019,https://commons.wikimedia.org/wiki/Special:FilePath/MARTHA_GELLHORN_1908-1998_War_Correspondent_and_Writer_lived_and_worked_in_a_flat_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,2488,openplaques:subject:id=2488,Martha Gellhorn,Gellhorn,female,1908,1998,woman,"[""war correspondent"", ""writer"", ""wife of Ernest Hemingway""]",war correspondent,https://en.wikipedia.org/wiki/Martha_Gellhorn,http://dbpedia.org/resource/Martha_Gellhorn,https://commons.wikimedia.org/wiki/Special:FilePath/Gellhorn_Hemingway_1941.jpg?width=640
52121,openplaques:id=52121,Leo Baeck blue plaque,"Rabbi Dr Leo Baeck 1873-1956 Theologian, teacher and philosopher lived here 1945-1956",51.59421,-0.23403,United Kingdom,London,1-12 Colmore Court 283 Watford Way,,https://commons.wikimedia.org/wiki/Special:FilePath/Leo_Baeck_plaque.jpg?width=640,blue,"[""Association of Jewish Refugees""]",English,15416,openplaques:subject:id=15416,Leo Baeck,Baeck,male,1873,1956,man,"[""Holocaust survivor"", ""Rabbi"", ""theologian"", ""teacher"", ""philosopher""]",Holocaust survivor,https://en.wikipedia.org/wiki/Leo_Baeck,http://dbpedia.org/resource/Leo_Baeck,https://commons.wikimedia.org/wiki/Special:FilePath/DBP_278_Leo_Baeck_20_Pf_1957.jpg?width=640
615,openplaques:id=615,Swami Vivekananda blue plaque,Swami Vivekananda 1863-1902 Hindu philosopher lived here in 1896,51.48970,-0.14133,United Kingdom,London,"63 St George's Drive, Kensington and Chelsea, SW1",2004,https://farm7.staticflickr.com/6020/5929518447_ce59864ebd_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,591,openplaques:subject:id=591,Swami Vivekananda,Vivekananda,male,1863,1902,man,"[""Hindu philosopher""]",Hindu philosopher,https://en.wikipedia.org/wiki/Swami_Vivekananda,http://dbpedia.org/resource/Swami_Vivekananda,https://commons.wikimedia.org/wiki/Special:FilePath/Swami_Vivekananda-1893-09-signed.jpg?width=640
51942,openplaques:id=51942,Oscar Wilde multicoloured plaque,"Oscar Wilde 1854-1900 celebrated playwright and poet, was the victim of homophobic abuse at this station whilst being transferred from Wandsworth Prison to Reading Gaol. 2.00 to 2.30pm, 20 November 1895",51.46443,-0.17016,United Kingdom,London,"Platform 10, Clapham Junction Railway Station",2019,https://farm66.staticflickr.com/65535/49336280226_b50b3405d4_z.jpg,multicoloured,"[""Wandsworth LGBTQ+ Forum and Studio Voltaire""]",English,277,openplaques:subject:id=277,Oscar Wilde,Wilde,male,1854,1900,man,"[""wit"", ""dramatist"", ""writer"", ""playwright"", ""poet"", ""self-styled leader of the aesthetic movement"", ""son of Jane Wilde"", ""son of William Wilde"", ""friend of Alfred Douglas""]",wit,https://en.wikipedia.org/wiki/Oscar_Wilde,http://dbpedia.org/resource/Oscar_Wilde,https://commons.wikimedia.org/wiki/Special:FilePath/Oscar_Wilde_Sarony.jpg?width=640
1912,openplaques:id=1912,Daniel Mendoza bronze plaque,"This plaque has been erected by the Jewish East End Celebration Society in memory of Daniel Mendoza (1764-1836) the father of scientific boxing, who was buried in a spot nearby",51.52383,-0.03932,United Kingdom,London,"Queen Mary, University of London, Mile End",2008,https://commons.wikimedia.org/wiki/Special:FilePath/Daniel_Mendoza_DSCN3412.jpg?width=640,bronze,"[""Jewish East End Celebration Society""]",English,4732,openplaques:subject:id=4732,Daniel Mendoza,Mendoza,male,1764,1836,man,"[""pugilist"", ""boxing champion of England"", ""writer"", ""father of scientific boxing""]",pugilist,https://en.wikipedia.org/wiki/Daniel_Mendoza,http://dbpedia.org/resource/Daniel_Mendoza,https://commons.wikimedia.org/wiki/Special:FilePath/Mendoza_Boxer.jpg?width=640
2821,openplaques:id=2821,William Makepeace Thackeray blue plaque,"William Makepeace Thackeray,  1811-1863  novelist,  lived here",51.51393,-0.16703,United Kingdom,London,"20 Albion Street, Westminster",,https://farm66.staticflickr.com/65535/48636984023_31548c1921_z.jpg,blue,[],English,509,openplaques:subject:id=509,William Makepeace Thackeray,Thackeray,male,1811,1863,man,"[""novelist""]",novelist,https://en.wikipedia.org/wiki/William_Makepeace_Thackeray,http://dbpedia.org/resource/William_Makepeace_Thackeray,https://commons.wikimedia.org/wiki/Special:FilePath/William_Makepeace_Thackeray_by_Jesse_Harrison_Whitehurst-crop.jpg?width=640
2242,openplaques:id=2242,Dodie Smith blue plaque,Dodie Smith 1895-1990 author and playwright lived here,51.52310,-0.16147,United Kingdom,London,18 Dorset Square,,https://farm66.staticflickr.com/65535/48643015706_5fe1c3d2d1_z.jpg,blue,"[""St Marylebone Society""]",English,1365,openplaques:subject:id=1365,Dodie Smith,Smith,female,1895,1990,woman,"[""author"", ""playwright""]",author,https://en.wikipedia.org/wiki/Dodie_Smith,http://dbpedia.org/resource/Dodie_Smith,
9726,openplaques:id=9726,Edward de Vere brown plaque,"On this site stood a medieval mansion, sometime home of Edward de Vere, 17th Earl of Oxford. Built c. 14th century, demolished c. 1710. Sisters' Place built c. 1714.",51.56123,-0.08240,United Kingdom,London,"173 Stoke Newington Church Street, N16",,https://farm66.staticflickr.com/65535/49977114277_baf83e2f44_z.jpg,brown,"[""London Borough of Hackney""]",English,6672,openplaques:subject:id=6672,Edward de Vere,de Vere,male,1550,1604,man,"[""poet"", ""Earl of Oxford"", ""son of John de Vere"", ""son of Margery Golding""]",poet,"https://en.wikipedia.org/wiki/Edward_de_Vere,_17th_Earl_of_Oxford","http://dbpedia.org/resource/Edward_de_Vere,_17th_Earl_of_Oxford",https://commons.wikimedia.org/wiki/Special:FilePath/Edward-de-Vere-1575.jpg?width=640
91,openplaques:id=91,Leslie Stephen blue plaque,Sir Leslie Stephen 1832-1904 scholar and writer lived here,51.49980,-0.18123,United Kingdom,London,22 Hyde Park Gate,1960,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_Leslie_Stephen_1832-1904_scholar_and_writer_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,91,openplaques:subject:id=91,Leslie Stephen,Stephen,male,1832,1904,man,"[""scholar"", ""writer"", ""Knight Commander of the Order of the Bath"", ""father of Vanessa Bell"", ""husband of Julia Stephen"", ""father of Thoby Stephen"", ""father of Adrian Stephen""]",scholar,https://en.wikipedia.org/wiki/Leslie_Stephen,http://dbpedia.org/resource/Leslie_Stephen,https://commons.wikimedia.org/wiki/Special:FilePath/Leslie_Stephen_c1860.jpg?width=640
52824,openplaques:id=52824,Cy Grant blue plaque,"Cy Grant 1919-2010 activist, writer, musician pioneering actor and WWII RAF navigator lived here 1962-2010",51.57579,-0.14696,United Kingdom,London,Jackson's Lane,2017,,blue,"[""Nubian Jak Community Trust""]",English,23683,openplaques:subject:id=23683,Cy Grant,Grant,male,1919,2010,man,"[""activist"", ""writer"", ""musician"", ""actor"", ""Royal Air Force Navigator""]",activist,https://en.wikipedia.org/wiki/Cy_Grant,http://dbpedia.org/resource/Cy_Grant,https://commons.wikimedia.org/wiki/Special:FilePath/Cy_Grant.jpg?width=640
52834,openplaques:id=52834,Gertrude Bell blue plaque,"Gertrude Bell 1868-1926 Traveller, archaeologist and diplomat lived here",51.49581,-0.15857,United Kingdom,London,95 Sloane Street,2019,"https://commons.wikimedia.org/wiki/Special:FilePath/Gertrude_Bell_1868-1926_Traveller,_archaeologist_and_diplomat_lived_here.jpg?width=640",blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,121,openplaques:subject:id=121,Gertrude Bell,Bell,female,1868,1926,woman,"[""scholar"", ""distinguished servant of the state"", ""historian"", ""archaeologist"", ""poet"", ""gardener"", ""explorer"", ""daughter of Hugh Bell"", ""traveller"", ""administrator"", ""peace maker"", ""friend of the Arabs"", ""daughter of Maria Shield Bell"", ""Commander of the Most Excellent Order of the British Empire""]",explorer,https://en.wikipedia.org/wiki/Gertrude_Bell,http://dbpedia.org/resource/Gertrude_Bell,https://commons.wikimedia.org/wiki/Special:FilePath/BellK_218_Gertrude_Bell_in_Iraq_in_1909_age_41.jpg?width=640
252,openplaques:id=252,Frederick Marryat blue plaque,Captain Frederick Marryat 1792-1848 novelist lived here,51.51744,-0.15253,United Kingdom,London,"3 Spanish Place, Westminster, W1",1953,https://farm66.staticflickr.com/65535/49419377447_8e273da5b5_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,249,openplaques:subject:id=249,Frederick Marryat,Marryat,male,1792,1848,man,"[""novelist"", ""Royal Navy Captain""]",novelist,https://en.wikipedia.org/wiki/Frederick_Marryat,http://dbpedia.org/resource/Frederick_Marryat,https://commons.wikimedia.org/wiki/Special:FilePath/Frederick_Marryat_by_John_Simpson.jpg?width=640
209,openplaques:id=209,Joseph Conrad blue plaque,Joseph Conrad 1857-1924 novelist lived here,51.49400,-0.14139,United Kingdom,London,"17 Gillingham Street, Westminster, SW1",1984,https://commons.wikimedia.org/wiki/Special:FilePath/JOSEPH_CONRAD_1857-1924_Novelist_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,208,openplaques:subject:id=208,Joseph Conrad,Conrad,male,1857,1924,man,"[""novelist""]",novelist,https://en.wikipedia.org/wiki/Joseph_Conrad,http://dbpedia.org/resource/Joseph_Conrad,https://commons.wikimedia.org/wiki/Special:FilePath/Joseph_Conrad.PNG?width=640
238,openplaques:id=238,Edward Lear blue plaque,Edward Lear 1812-1888 artist and writer lived here,51.51430,-0.15881,United Kingdom,London,"30 Seymour Street, Westminster, W1",1960,https://farm4.staticflickr.com/3024/2389544064_5252089234_z.jpg,blue,"[""London County Council""]",English,236,openplaques:subject:id=236,Edward Lear,Lear,male,1812,1888,man,"[""artist"", ""writer""]",artist,https://en.wikipedia.org/wiki/Edward_Lear,http://dbpedia.org/resource/Edward_Lear,https://commons.wikimedia.org/wiki/Special:FilePath/Edwardlear.jpg?width=640
208,openplaques:id=208,W. S. Gilbert grey plaque,Sir W. S. Gilbert (1836-1911) dramatist lived here,51.49290,-0.18488,United Kingdom,London,"39 Harrington Gardens, Kensington and Chelsea, SW7",1929,https://farm9.staticflickr.com/8582/16244574969_d562e452e9_z.jpg,grey,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,206,openplaques:subject:id=206,W. S. Gilbert,Gilbert,male,1836,1911,man,"[""dramatist"", ""writer"", ""librettist"", ""playwright"", ""poet"", ""friend of Arthur Sullivan""]",dramatist,https://en.wikipedia.org/wiki/W._S._Gilbert,http://dbpedia.org/resource/W._S._Gilbert,https://commons.wikimedia.org/wiki/Special:FilePath/William_S._Gilbert_(1878).jpg?width=640
287,openplaques:id=287,Oscar Wilde blue plaque,Oscar Wilde 1854-1900 wit and dramatist lived here,51.48580,-0.16090,United Kingdom,London,"34 Tite Street, Kensington and Chelsea, SW3",1954,https://farm8.staticflickr.com/7513/15799082472_38eafbdfaf_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,277,openplaques:subject:id=277,Oscar Wilde,Wilde,male,1854,1900,man,"[""wit"", ""dramatist"", ""writer"", ""playwright"", ""poet"", ""self-styled leader of the aesthetic movement"", ""son of Jane Wilde"", ""son of William Wilde"", ""friend of Alfred Douglas""]",wit,https://en.wikipedia.org/wiki/Oscar_Wilde,http://dbpedia.org/resource/Oscar_Wilde,https://commons.wikimedia.org/wiki/Special:FilePath/Oscar_Wilde_Sarony.jpg?width=640
690,openplaques:id=690,"Charles Wesley, Charles Wesley, and Samuel Wesley blue plaque","Charles Wesley 1707-1788 divine and hymn writer lived and died in a house on this site, and his sons Charles 1757-1834 and Samuel 1766-1837 musicians also lived here",51.51950,-0.15038,United Kingdom,London,"1 Wheatley Street, Westminster, W1",1953,https://commons.wikimedia.org/wiki/Special:FilePath/Charles_Wesley_1707-1788_divine_and_hymn_writer_lived_and_died_in_a_house_on_this_site.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,668,openplaques:subject:id=668,Charles Wesley,Wesley,male,1707,1788,man,"[""Divine"", ""hymn writer"", ""father of Charles Wesley"", ""father of Samuel Wesley"", ""son of Susanna Annesley"", ""son of Samuel Wesley""]",Divine,https://en.wikipedia.org/wiki/Charles_Wesley,http://dbpedia.org/resource/Charles_Wesley,https://commons.wikimedia.org/wiki/Special:FilePath/Charles-Wesley-preaching.jpg?width=640
53368,openplaques:id=53368,Arnold Toynbee  and Rose Bloom bronze plaque,"This clock was damaged by bombs in 1940, was restored in 1965  In appreciation of the half century, Toynbee was ""The Home"" of the Landsbergs  1st East london Boy Scout Group. This clock was renovated in 1995 with funds donated in the memory of Mrs. Rose Bloom 1908-1995",51.51654,-0.07234,United Kingdom,London,"Toynbee Hall, 23 Commercial Street, Tower Hamlets, E1",,https://commons.wikimedia.org/wiki/Special:FilePath/Tynbee_plaque.jpg?width=640,bronze,[],English,1689,openplaques:subject:id=1689,Arnold Toynbee,,male,1852,1883,man,"[""social philosopher"", ""son of Joseph Toynbee""]",social philosopher,"https://en.wikipedia.org/wiki/Arnold_Toynbee_(historian,_born_1852)","http://dbpedia.org/resource/Arnold_Toynbee_(historian,_born_1852)",
33149,openplaques:id=33149,W. H. Hudson bronze plaque,"""The house where I was born in the South American pampas... W. H. Hudson."" Hudson's Friends Society Of Quilmes, near Buenos Aires, where the great writer was born on August 4th 1841, and where he spent his youth, has placed this bronze tablet at 40 Saint Luke's Road, London, the house in which Hudson lived his last years, and died on August 18, 1922",51.51953,-0.20313,United Kingdom,London,"40 St Luke's Road, Westbourne Park, W11 1DH",,https://commons.wikimedia.org/wiki/Special:FilePath/THE_HOUSE_WHERE_I_WAS_BORN_IN_THE_SOUTH_AMERICAN_PAMPAS..._W.H.HUDSON.jpg?width=640,bronze,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Hudson's Friends Society of Quilmes (Argentina)""]",English,890,openplaques:subject:id=890,W. H. Hudson,Hudson,male,1841,1922,man,"[""writer"", ""naturalist""]",writer,https://en.wikipedia.org/wiki/William_Henry_Hudson,http://dbpedia.org/resource/William_Henry_Hudson,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson_William_Henry.jpg?width=640
289,openplaques:id=289,Andreas Kalvos blue plaque,Andreas Kalvos 1792-1869 Greek poet and patriot lived here,51.52700,-0.18444,United Kingdom,London,"182 Sutherland Avenue, Maida Vale, Westminster, W9",1998,https://farm5.staticflickr.com/4129/5025998913_4eec832f64_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,278,openplaques:subject:id=278,Andreas Kalvos,Kalvos,male,1792,1869,man,"[""Greek poet"", ""patriot""]",Greek poet,https://en.wikipedia.org/wiki/Andreas_Kalvos,http://dbpedia.org/resource/Andreas_Kalvos,
380,openplaques:id=380,Elizabeth Gaskell bronze plaque,Mrs Elizabeth Gaskell 1810-1865 novelist born here,51.48202,-0.17391,United Kingdom,London,"93 Cheyne Walk, Kensington and Chelsea, SW10",1913,https://commons.wikimedia.org/wiki/Special:FilePath/Mrs_GASKELL_(1810-1865)_Novelist_Born_Here.jpg?width=640,bronze,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,547,openplaques:subject:id=547,Elizabeth Gaskell,Gaskell,female,1810,1865,woman,"[""novelist"", ""biographer"", ""author of Mary Barton"", ""author of Cranford""]",novelist,https://en.wikipedia.org/wiki/Elizabeth_Gaskell,http://dbpedia.org/resource/Elizabeth_Gaskell,https://commons.wikimedia.org/wiki/Special:FilePath/Elizabeth_Gaskell_1832.jpg?width=640
110,openplaques:id=110,Walter De La Mare blue plaque,Walter De La Mare 1873-1956 poet lived here 1940-1956,51.44971,-0.31659,United Kingdom,London,"South End House, Montpelier Row, Twickenham Richmond Upon Thames",1995,https://farm1.staticflickr.com/729/20574153044_904d59b025_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,109,openplaques:subject:id=109,Walter De La Mare,De La Mare,male,1873,1956,man,"[""poet"", ""Companion of Honour"", ""Order of Merit recipient"", ""author""]",poet,https://en.wikipedia.org/wiki/Walter_de_la_Mare,http://dbpedia.org/resource/Walter_de_la_Mare,https://commons.wikimedia.org/wiki/Special:FilePath/Walter_de_la_Mare_by_Lady_Ottoline_Morrell.jpg?width=640
6,openplaques:id=6,Florence Nightingale blue plaque,In a house on this site Florence Nightingale 1820-1910 lived and died,51.50806,-0.15294,United Kingdom,London,10 South Street,1955,https://farm1.staticflickr.com/259/31624276754_7f5b82410b_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,6,openplaques:subject:id=6,Florence Nightingale,Nightingale,female,1820,1910,woman,"[""nurse"", ""writer"", ""statistician"", ""Order of Merit recipient"", ""DStJ - Dame of The Most Venerable Order of the Hospital of Saint John of Jerusalem"", ""Royal Red Cross recipient"", ""daughter of William Nightingale"", ""daughter of  Frances Nightingale""]",nurse,https://en.wikipedia.org/wiki/Florence_Nightingale,http://dbpedia.org/resource/Florence_Nightingale,https://commons.wikimedia.org/wiki/Special:FilePath/Florence_Nightingale_CDV_by_H_Lenthall.jpg?width=640
2122,openplaques:id=2122,Florence Nightingale stone plaque,Florence Nightingale  left her hospital on this site for  the Crimea October 21st 1854,51.52070,-0.14775,United Kingdom,London,90 Harley Street,,https://farm3.staticflickr.com/2758/4117853090_7865fa2774_z.jpg,stone,[],English,6,openplaques:subject:id=6,Florence Nightingale,Nightingale,female,1820,1910,woman,"[""nurse"", ""writer"", ""statistician"", ""Order of Merit recipient"", ""DStJ - Dame of The Most Venerable Order of the Hospital of Saint John of Jerusalem"", ""Royal Red Cross recipient"", ""daughter of William Nightingale"", ""daughter of  Frances Nightingale""]",nurse,https://en.wikipedia.org/wiki/Florence_Nightingale,http://dbpedia.org/resource/Florence_Nightingale,https://commons.wikimedia.org/wiki/Special:FilePath/Florence_Nightingale_CDV_by_H_Lenthall.jpg?width=640
189,openplaques:id=189,George Orwell blue plaque,George Orwell 1903-1950 novelist and political essayist lived here,51.54630,-0.13593,United Kingdom,London,"50 Lawford Road, Kentish Town",1980,https://farm5.staticflickr.com/4154/5021252122_67f55261ec_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,183,openplaques:subject:id=183,George Orwell,Orwell,male,1903,1950,man,"[""novelist"", ""political essayist"", ""essayist"", ""writer"", ""husband of Eileen Blair""]",novelist,https://en.wikipedia.org/wiki/George_Orwell,http://dbpedia.org/resource/George_Orwell,https://commons.wikimedia.org/wiki/Special:FilePath/George_Orwell_press_photo.jpg?width=640
265,openplaques:id=265,Siegfried Sassoon blue plaque,Siegfried Sassoon 1886-1967 writer lived here 1925-1932,51.50680,-0.20200,United Kingdom,London,"23 Campden Hill Square, Kensington, Kensington and Chelsea, W8",1996,https://farm4.staticflickr.com/3403/4643962999_e11a73715e_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,258,openplaques:subject:id=258,Siegfried Sassoon,Sassoon,male,1886,1967,man,"[""writer""]",writer,https://en.wikipedia.org/wiki/Siegfried_Sassoon,http://dbpedia.org/resource/Siegfried_Sassoon,https://commons.wikimedia.org/wiki/Special:FilePath/Siegfried_Sassoon_by_George_Charles_Beresford_(1915).jpg?width=640
1128,openplaques:id=1128,George Moore blue plaque,George Moore (1852-1933) author lived and died here,51.49370,-0.14950,United Kingdom,London,121 Ebury Street,1937,https://s0.geograph.org.uk/geophotos/03/11/25/3112523_15b71205.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,982,openplaques:subject:id=982,George Moore,Moore,male,1852,1933,man,"[""author"", ""writer"", ""son of George Henry Moore""]",author,https://en.wikipedia.org/wiki/George_Moore_(novelist),http://dbpedia.org/resource/George_Moore_(novelist),https://commons.wikimedia.org/wiki/Special:FilePath/Edouard_Manet_Georges_Moore.jpg?width=640
114,openplaques:id=114,Algernon Charles Swinburne and Theodore Watts-Dunton blue plaque,Algernon Charles Swinburne 1837-1909 poet and his friend Theodore Watts-Dunton 1832-1914 poet-novelist-critic lived and died here,51.46020,-0.21735,United Kingdom,London,"11 Putney Hill, SW15 Wandsworth",1926,https://commons.wikimedia.org/wiki/Special:FilePath/ALGERNON_CHARLES_SWINBURNE_(1837-1909)_~_Poet_~_and_his_friend_THEODORE_WATTS-DUNTON_(1832-1914)_Poet-Novelist-Critic_Lived_and_died_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,113,openplaques:subject:id=113,Algernon Charles Swinburne,Swinburne,male,1837,1909,man,"[""poet""]",poet,https://en.wikipedia.org/wiki/Algernon_Charles_Swinburne,http://dbpedia.org/resource/Algernon_Charles_Swinburne,https://commons.wikimedia.org/wiki/Special:FilePath/Picture_of_Algernon_C._Swinburne.jpg?width=640
323,openplaques:id=323,George Eliot blue plaque,"""George Eliot"" novelist lived here",51.45200,-0.20120,United Kingdom,London,"Holly Lodge, 31 Wimbledon Park Road",1905,https://commons.wikimedia.org/wiki/Special:FilePath/GEORGE_ELIOT_Novelist_Lived_Here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,65,openplaques:subject:id=65,George Eliot,Eliot,female,1819,1880,woman,"[""novelist"", ""essayist"", ""journalist"", ""poet""]",novelist,https://en.wikipedia.org/wiki/George_Eliot,http://dbpedia.org/resource/George_Eliot,https://commons.wikimedia.org/wiki/Special:FilePath/George_Eliot_at_30_by_François_D'Albert_Durade.jpg?width=640
392,openplaques:id=392,George Bernard Shaw black plaque,George Bernard Shaw lived in this house from 1887-1898 'from the coffers of his genius he enriched the world',51.52260,-0.14045,United Kingdom,London,29 Fitzroy Square,1951,https://farm5.staticflickr.com/4149/5026531368_22120a4d89_z.jpg,black,"[""administered by English Heritage as part of the London wide plaque scheme"", ""St Pancras Borough Council""]",English,378,openplaques:subject:id=378,George Bernard Shaw,Shaw,male,1856,1950,man,"[""playwright"", ""author"", ""Nobel Literature Laureate""]",playwright,https://en.wikipedia.org/wiki/George_Bernard_Shaw,http://dbpedia.org/resource/George_Bernard_Shaw,https://commons.wikimedia.org/wiki/Special:FilePath/George_Bernard_Shaw_1936.jpg?width=640
55,openplaques:id=55,Arnold Bennett blue plaque,Arnold Bennett 1867-1931 novelist lived here,51.49430,-0.16079,United Kingdom,London,75 Cadogan Square,1958,https://farm66.staticflickr.com/65535/49627256908_4a6ca499ed_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,55,openplaques:subject:id=55,Arnold Bennett,Bennett,male,1867,1931,man,"[""novelist"", ""author""]",novelist,https://en.wikipedia.org/wiki/Arnold_Bennett,http://dbpedia.org/resource/Arnold_Bennett,https://commons.wikimedia.org/wiki/Special:FilePath/Arnold_Bennett_-_Project_Gutenberg_etext_13635.jpg?width=640
286,openplaques:id=286,Rudyard Kipling blue plaque,Rudyard Kipling 1865-1936 poet and story writer lived here 1889-1891,51.50810,-0.12368,United Kingdom,London,"43 Villiers Street, Westminster, WC2",1957,https://farm4.staticflickr.com/3956/15561671005_531044cff6_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,276,openplaques:subject:id=276,Rudyard Kipling,Kipling,male,1865,1936,man,"[""poet"", ""story writer"", ""writer"", ""son of Alice Macdonald"", ""journalist"", ""author of Just So Stories"", ""author of Kim"", ""author of The Jungle Books"", ""Nobel Literature Laureate""]",poet,https://en.wikipedia.org/wiki/Rudyard_Kipling,http://dbpedia.org/resource/Rudyard_Kipling,https://commons.wikimedia.org/wiki/Special:FilePath/Rudyard_Kipling.jpg?width=640
609,openplaques:id=609,Israel Zangwill blue plaque,"Israel Zangwill (1864-1926), writer and philanthropist, lived here.",51.53290,-0.04244,United Kingdom,London,"288 Old Ford Road, Bethnal Green, Tower Hamlets, E2",1965,https://commons.wikimedia.org/wiki/Special:FilePath/Israel_Zangwill_-_London_County_Council_Blue_Plaque.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,585,openplaques:subject:id=585,Israel Zangwill,Zangwill,male,1864,1926,man,"[""writer"", ""philanthropist"", ""husband of Edith Ayrton""]",writer,https://en.wikipedia.org/wiki/Israel_Zangwill,http://dbpedia.org/resource/Israel_Zangwill,https://commons.wikimedia.org/wiki/Special:FilePath/Israel_Zangwill.jpg?width=640
12011,openplaques:id=12011,George Gordon Byron green plaque,"Lord Byron, widely regarded as one of the greatest British poets was born here 22 January 1788  ""Always laugh when you can.  It is a cheap medicine""",51.51541,-0.14459,United Kingdom,London,Holles Street,,https://farm66.staticflickr.com/65535/49794414612_eaf58dfd8a_z.jpg,green,"[""John Lewis Partnership"", ""City of Westminster""]",English,1129,openplaques:subject:id=1129,George Gordon Byron,Byron,male,1788,1824,man,"[""poet"", ""friend of Edward John Trelawney"", ""defender of liberty"", ""Baron Byron"", ""husband of Anne Isabella Milbanke"", ""father of Ada Lovelace"", ""son of John Byron"", ""son of Catherine Gordon""]",poet,https://en.wikipedia.org/wiki/Lord_Byron,http://dbpedia.org/resource/Lord_Byron,https://commons.wikimedia.org/wiki/Special:FilePath/Byron_1824.jpg?width=640
272,openplaques:id=272,Samuel Taylor Coleridge blue plaque,Samuel Taylor Coleridge 1772-1834 poet and philosopher lived in a house on this site 1812-1813,51.51710,-0.13685,United Kingdom,London,"71 Berners Street, Westminster, W1",1966,https://commons.wikimedia.org/wiki/Special:FilePath/Samuel_Taylor_Coleridge_1772-1834_Poet_and_philosopher_lived_in_a_house_on_this_site_1812-1813.JPG?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,133,openplaques:subject:id=133,Samuel Taylor Coleridge,Coleridge,male,1772,1834,man,"[""poet"", ""philosopher"", ""critic""]",poet,https://en.wikipedia.org/wiki/Samuel_Taylor_Coleridge,http://dbpedia.org/resource/Samuel_Taylor_Coleridge,https://commons.wikimedia.org/wiki/Special:FilePath/SamuelTaylorColeridge.jpg?width=640
5258,openplaques:id=5258,Hilda Doolittle blue plaque,H. D. (Hilda Doolittle) poet and writer lived here 1917-1918,51.52568,-0.11926,United Kingdom,London,"44 Mecklenburgh Square, WC1",,https://farm8.staticflickr.com/7285/8730177955_7ae403c6f6_z.jpg,blue,[],English,3610,openplaques:subject:id=3610,Hilda Doolittle,Doolittle,female,1886,1961,woman,"[""poet"", ""writer""]",poet,https://en.wikipedia.org/wiki/H.D.,http://dbpedia.org/resource/H.D.,
